Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity
2024-01-06,M.G. Road,Trinity Circle,38906,49.8514775582283,1.5,100.0,100.0,5,127.812,53.095078396617396,84.01364738973797,78.44154904501183,110,Clear,Yes
2024-01-06,M.G. Road,Anil Kumble Circle,23130,33.79131950931067,1.3748307566860336,73.88023810236942,100.0,0,96.25999999999999,25.143908472753488,63.583320655794715,89.69398915756155,105,Clear,No
2024-01-06,Jayanagar,Jayanagar 4th Block,36013,33.89282607621845,1.5,100.0,100.0,2,122.026,30.287382151627526,84.38277611631892,50.54253131106854,105,Fog,No
2024-01-06,Jayanagar,South End Circle,35396,33.73012079287206,1.5,100.0,100.0,3,120.792,20.841843018349344,69.1269302224771,73.89030938198778,104,Fog,No
2024-01-06,Yeshwanthpur,Yeshwanthpur Circle,28102,36.91457297501873,1.5,98.87547562621765,100.0,3,106.20400000000001,69.07774933965514,68.10009705530179,83.89501990141673,92,Clear,No
2024-01-07,Indiranagar,100 Feet Road,39251,53.70907574109897,1.5,100.0,100.0,2,128.502,56.22142875290484,85.19918514466795,54.31975637673192,79,Clear,No
2024-01-07,Indiranagar,CMH Road,22276,46.956077131804555,1.0686344154454868,73.3098778090052,100.0,4,94.55199999999999,66.7818038272075,61.79315405589927,93.20694746995639,100,Fog,No
2024-01-07,Whitefield,Marathahalli Bridge,27456,51.30917426176163,1.5,86.21584764561896,100.0,1,104.912,14.231227160131763,69.8284785211991,86.19585284549726,92,Rain,No
2024-01-07,Koramangala,Sony World Junction,29919,32.21084044178547,1.5,97.06576659408775,100.0,0,109.838,64.6778092257866,88.44019204082332,66.70946899415108,104,Clear,No
2024-01-07,Koramangala,Sarjapur Road,33040,29.3621765620982,1.5,100.0,100.0,1,116.08,47.99097916239044,69.30366743276285,60.11575559584148,88,Clear,No
2024-01-07,Electronic City,Hosur Road,27091,20.0,1.5,90.30686959227889,100.0,1,104.182,33.60723372451476,85.35737632018592,79.59208263075458,112,Clear,No
2024-01-07,M.G. Road,Trinity Circle,25562,43.5729838163193,1.5,82.33311779629702,100.0,1,101.124,47.39333524123666,75.15212524473365,57.557864287228966,105,Rain,No
2024-01-07,M.G. Road,Anil Kumble Circle,14019,40.71259282970732,1.3236541850980188,39.980488522895584,71.85363271843747,3,78.038,78.21972278133248,88.74867986029207,84.75558437460198,224,Clear,No
2024-01-07,Jayanagar,Jayanagar 4th Block,21505,42.03938319652553,1.2942732665462966,79.99350475500744,100.0,2,93.00999999999999,66.9859489377456,68.82349507689732,50.359346529823334,93,Fog,No
2024-01-07,Jayanagar,South End Circle,9369,31.409566747143757,1.328397941276356,27.05007250687986,49.86227588185362,0,68.738,50.273618752982124,71.26963063781913,78.80424583127294,187,Clear,No
2024-01-08,Indiranagar,100 Feet Road,35900,32.90061694210893,1.5,100.0,100.0,0,121.8,35.00613635428019,69.14854177193563,81.89873800574512,96,Fog,No
2024-01-08,Indiranagar,CMH Road,22508,48.50380114891179,1.2620367137966637,79.56074462071473,100.0,3,95.01599999999999,28.81148186852351,98.28488100877192,94.55853896096758,93,Clear,No
2024-01-08,Whitefield,Marathahalli Bridge,6716,42.7014441520229,1.154510307080096,29.7037377992413,29.8012767479202,0,63.432,77.60157816359693,71.7411064280107,93.06560506170445,202,Clear,No
2024-01-08,Whitefield,ITPL Main Road,26806,33.02098913703262,1.5,97.66638360267396,100.0,2,103.612,62.886395855019295,63.56247177673342,59.12352912847125,98,Clear,No
2024-01-08,Koramangala,Sony World Junction,58148,33.912348029047486,1.5,100.0,100.0,1,166.296,76.19328792652544,95.93029581493518,96.99863637156969,114,Fog,No
2024-01-08,Koramangala,Sarjapur Road,43798,32.32623162863988,1.5,100.0,100.0,1,137.596,40.86351724791267,96.97418673164287,55.751652620495804,99,Clear,No
2024-01-08,Electronic City,Hosur Road,16942,34.05874343488163,1.0149144299546098,63.31691996733453,81.04806613956364,0,83.884,42.075652940003735,60.77843256557162,96.05328417206779,97,Overcast,No
2024-01-08,Electronic City,Silk Board Junction,23663,31.219714960450197,1.119788636830641,80.83774368637717,100.0,2,97.326,34.55179404952639,84.84054293152717,99.52664477677622,93,Overcast,No
2024-01-08,M.G. Road,Anil Kumble Circle,28006,20.0,1.5,84.88165998545132,100.0,0,106.012,56.04664175365722,73.76355943084356,98.53264966781285,85,Clear,No
2024-01-08,Hebbal,Hebbal Flyover,33028,25.699586160657187,1.5,100.0,100.0,0,116.056,29.619800903111248,72.07626969285556,72.3815899407056,114,Fog,No
2024-01-08,Hebbal,Ballari Road,27498,39.696051855854996,1.5,82.4749223990984,100.0,2,104.99600000000001,14.461366010869574,92.05021488387749,64.58878844207273,98,Overcast,No
2024-01-08,Yeshwanthpur,Yeshwanthpur Circle,5305,49.292843681133384,1.1235268987472107,25.333037343159365,28.888620775577927,0,60.61,55.30883007918577,67.65733537509122,83.37307600415633,172,Overcast,No
2024-01-08,Yeshwanthpur,Tumkur Road,17320,35.06698754179324,1.0019668600283307,52.76811096902054,90.53930196117331,0,84.64,54.332672414102746,84.54539359387942,61.284815564490444,108,Fog,Yes
2024-01-09,Indiranagar,100 Feet Road,29282,20.76154259664795,1.5,100.0,100.0,2,108.564,15.009757356960968,83.19394299786516,83.30673628737637,94,Clear,No
2024-01-09,Indiranagar,CMH Road,22177,60.763941414376866,1.0863565512500546,74.24309451807792,100.0,2,94.354,36.67141042095176,97.9437653765591,50.631187907747375,86,Clear,No
2024-01-09,Whitefield,Marathahalli Bridge,30360,40.20487561449991,1.5,98.55033705407355,100.0,2,110.72,50.42644261532946,70.31341292507045,69.21790920772257,99,Clear,No
2024-01-09,Koramangala,Sony World Junction,57834,38.449584157144166,1.5,100.0,100.0,0,165.668,13.428621740729316,88.7485631640837,66.36499088814818,90,Windy,No
2024-01-09,Koramangala,Sarjapur Road,15574,32.15805312965194,1.035905775036526,45.35475489330724,77.18457838397161,1,81.148,61.32343684924614,63.701500798159366,58.0657267628267,110,Clear,No
2024-01-09,Electronic City,Hosur Road,20151,66.6964892345641,1.396357024411274,69.02566217583005,97.97275133912396,0,90.30199999999999,32.77466638587242,86.61994027653736,51.96541232831583,93,Fog,No
2024-01-09,M.G. Road,Trinity Circle,41636,36.88937116746886,1.5,100.0,100.0,4,133.272,72.42905210330325,79.11529808363417,67.5318106017518,94,Overcast,No
2024-01-09,M.G. Road,Anil Kumble Circle,57031,37.21899757921202,1.5,100.0,100.0,4,164.062,19.048214251522793,69.376485487648,68.46355596301032,104,Overcast,No
2024-01-09,Jayanagar,Jayanagar 4th Block,32697,24.480950797533215,1.5,100.0,100.0,1,115.394,12.642170186285455,91.23608089125065,56.06865513170759,89,Windy,No
2024-01-09,Jayanagar,South End Circle,41906,45.293118687192994,1.5,100.0,100.0,4,133.812,18.000175585741495,80.30782649606178,86.43579308440442,108,Fog,No
2024-01-09,Yeshwanthpur,Yeshwanthpur Circle,21551,45.1999794998433,1.2976825631219575,78.59227048896048,100.0,2,93.102,17.80495552559761,68.57729338987158,94.16967913813986,109,Fog,No
2024-01-10,Indiranagar,100 Feet Road,23833,38.92777315621454,1.1221065401441932,88.79121305458321,100.0,1,97.666,16.580283638744508,68.61656122481024,69.61225609110606,122,Clear,No
2024-01-10,Electronic City,Hosur Road,19872,43.81721559961924,1.3137300445099542,72.30272439977243,95.44825123685266,2,89.744,65.73292219806476,68.81968439380772,58.972100520035525,112,Rain,Yes
2024-01-10,M.G. Road,Trinity Circle,27621,55.78066550109493,1.5,89.6076353216942,100.0,2,105.24199999999999,77.56177266338764,67.8438412579358,86.06778309764525,102,Overcast,Yes
2024-01-10,M.G. Road,Anil Kumble Circle,44888,30.214831106546956,1.5,100.0,100.0,0,139.776,77.39811210819606,66.48374225321346,70.71813721879832,106,Clear,No
2024-01-10,Jayanagar,Jayanagar 4th Block,17566,47.59981939102779,1.2629882985612615,65.66419822581648,89.02680626664647,0,85.132,55.47480835733639,82.70977530554426,76.40442810817177,94,Clear,No
2024-01-10,Jayanagar,South End Circle,9718,39.928513281863346,1.1033634562099581,31.83453478200738,49.24226225700396,0,69.436,48.03710072924008,98.218039966361,59.21117191022816,221,Fog,No
2024-01-10,Hebbal,Hebbal Flyover,35638,20.18589573045154,1.5,100.0,100.0,4,121.276,75.71433405769065,62.841612961399264,81.65014629692561,103,Clear,No
2024-01-10,Yeshwanthpur,Tumkur Road,7947,55.82483129496557,1.1138672966167331,35.54984871140638,41.24298276322611,1,65.894,55.229601029945556,99.96260282043681,90.07508927237362,197,Fog,No
2024-01-11,Indiranagar,100 Feet Road,42204,37.98212562653842,1.5,100.0,100.0,1,134.40800000000002,68.95797874519306,68.35701362281496,88.39500332782808,88,Fog,No
2024-01-11,Indiranagar,CMH Road,50058,31.006266593454967,1.5,100.0,100.0,3,150.11599999999999,47.890959167772785,90.83159923941948,95.92398514260915,104,Clear,No
2024-01-11,Koramangala,Sony World Junction,30042,31.105230937453456,1.5,91.30361228497608,100.0,2,110.084,43.70868464458523,69.26543775112633,96.2829002600765,94,Fog,No
2024-01-11,Koramangala,Sarjapur Road,28708,45.391588065090936,1.5,100.0,100.0,2,107.416,19.648493972645856,91.33720803467992,54.85818975643008,94,Fog,No
2024-01-11,M.G. Road,Trinity Circle,42078,22.58044423428993,1.5,100.0,100.0,1,134.156,25.032312604409945,65.54672703363336,87.7084249994317,106,Clear,No
2024-01-11,M.G. Road,Anil Kumble Circle,11834,47.84155124050601,1.2328042829455421,45.26471816057301,62.91233919748103,0,73.668,52.24074891316557,81.32767107871686,76.99709549128798,195,Clear,No
2024-01-11,Jayanagar,Jayanagar 4th Block,16055,25.350905980037332,1.163115819577379,57.6920487234667,80.92057977865974,0,82.11,21.99900598534024,78.85318162592213,74.18476666383953,106,Clear,No
2024-01-11,Hebbal,Ballari Road,34295,23.43999869365368,1.5,100.0,100.0,3,118.59,11.867779364168799,96.41036356735967,77.46708914176016,92,Clear,No
2024-01-11,Yeshwanthpur,Tumkur Road,16648,49.502148358816434,1.160315555047566,46.26586163894422,84.76497338848642,1,83.29599999999999,10.085519313061651,82.8669461732924,88.74867296530863,91,Rain,No
2024-01-12,Indiranagar,100 Feet Road,34839,42.88656373502134,1.5,100.0,100.0,0,119.678,76.56475424271638,62.946893969506604,89.38509930540366,86,Rain,No
2024-01-12,Indiranagar,CMH Road,45510,38.60673247822664,1.5,100.0,100.0,0,141.01999999999998,66.74975407579348,93.71385394235398,67.07738125774893,115,Fog,Yes
2024-01-12,Whitefield,ITPL Main Road,8047,31.63493217137333,1.184166908089675,24.61318768406163,40.583121595686706,0,66.094,31.91086990896954,68.35204050695992,72.61451061818008,209,Overcast,No
2024-01-12,Koramangala,Sony World Junction,44550,20.0,1.5,100.0,100.0,1,139.1,49.635570957807055,87.35250980455544,53.63258748078942,96,Clear,Yes
2024-01-12,Koramangala,Sarjapur Road,15107,23.05911498951234,1.3003015858550746,47.66414886932143,78.74718456903263,1,80.214,71.37382463107953,98.48701386170094,63.53871104445298,111,Rain,No
2024-01-12,Electronic City,Silk Board Junction,23650,47.98503178938966,1.0081524076110506,75.67246746356669,100.0,2,97.3,55.12906775386671,86.56075526773307,81.53530522990556,88,Clear,No
2024-01-12,Jayanagar,Jayanagar 4th Block,24344,42.35973350518387,1.3019278903985847,80.9791132347007,100.0,1,98.688,43.49436408036026,86.09216220693973,50.203004565304724,107,Overcast,No
2024-01-12,Jayanagar,South End Circle,25095,35.634625690451706,1.5,86.0410338801647,100.0,3,100.19,29.988180598573198,99.85393566221026,84.0355527235941,102,Fog,Yes
2024-01-12,Hebbal,Hebbal Flyover,11033,37.0405610242709,1.1614089332324948,40.706213945833326,53.221785403873334,1,72.066,50.26137655219329,84.04774515193982,86.49777680951061,198,Clear,No
2024-01-12,Hebbal,Ballari Road,29978,20.0,1.5,90.85100450283413,100.0,1,109.956,40.13732384669867,70.73885208124163,79.07551323756118,113,Clear,No
2024-01-13,Indiranagar,100 Feet Road,48274,24.499310375947054,1.5,100.0,100.0,4,146.548,36.55985571490071,71.30388885781706,82.45078214571603,106,Clear,No
2024-01-13,Indiranagar,CMH Road,35680,29.383032906904216,1.5,100.0,100.0,4,121.36,69.0290021328594,72.18432142794802,82.52275150405951,86,Clear,No
2024-01-13,Whitefield,Marathahalli Bridge,15073,62.451248394105264,1.1270269588808817,49.216611086090204,73.51648292343913,0,80.146,21.519971224005825,96.99007209219914,71.03844425542275,99,Clear,No
2024-01-13,Whitefield,ITPL Main Road,28876,41.59918662335761,1.5,100.0,100.0,5,107.75200000000001,14.873600411004862,85.46864970459119,97.04329476406177,99,Clear,No
2024-01-13,Koramangala,Sony World Junction,46114,39.63633916662449,1.5,100.0,100.0,2,142.228,35.58679427974738,75.81853818702388,88.77882061688297,99,Clear,No
2024-01-13,Koramangala,Sarjapur Road,27584,27.531486306454287,1.5,94.28218718134114,100.0,2,105.168,15.26976039415233,89.09866157426484,68.10651981803464,102,Clear,No
2024-01-13,M.G. Road,Trinity Circle,40043,26.917857965578214,1.5,100.0,100.0,2,130.086,16.908898400117465,86.77729013900984,55.64366260490218,80,Clear,Yes
2024-01-13,M.G. Road,Anil Kumble Circle,50928,27.909531086357216,1.5,100.0,100.0,0,151.856,41.0455120816419,94.58566624255883,66.24518261270502,111,Clear,No
2024-01-13,Jayanagar,Jayanagar 4th Block,39177,30.912562900121447,1.5,100.0,100.0,1,128.35399999999998,49.364133900528195,65.95703581681055,71.79242620603205,113,Clear,No
2024-01-13,Hebbal,Hebbal Flyover,20748,61.996227432932365,1.3186854540915338,62.48585193307021,100.0,1,91.49600000000001,56.52414499466336,67.82794264069098,82.59543182866302,89,Clear,No
2024-01-13,Hebbal,Ballari Road,29298,33.08334854720689,1.5,90.78564977483396,100.0,3,108.596,38.821227225810716,80.613420030169,58.0243806734223,93,Overcast,No
2024-01-13,Yeshwanthpur,Tumkur Road,20555,37.203188847328484,1.172609526849306,62.04381856492549,100.0,2,91.11,10.576227607514127,96.95067283346295,95.95598655116129,101,Clear,No
2024-01-14,Indiranagar,100 Feet Road,36423,46.76876542902168,1.5,100.0,100.0,3,122.846,56.48460537077952,70.4563742609023,87.48350102641976,112,Clear,No
2024-01-14,Indiranagar,CMH Road,11495,51.062035769068245,1.2510002648686722,37.05686757692786,57.52214036314701,0,72.99,53.28312579202523,91.86272345860161,58.83875040805936,192,Rain,No
2024-01-14,Koramangala,Sony World Junction,33176,43.060095922798155,1.5,100.0,100.0,1,116.352,21.62963228262646,72.84985481753147,74.52690093144231,105,Fog,No
2024-01-14,Electronic City,Silk Board Junction,16925,54.78928072616975,1.24611471252602,57.322306225068466,88.0666283644177,0,83.85,19.202531273891246,79.20985726858353,55.917697875667585,110,Clear,No
2024-01-14,M.G. Road,Trinity Circle,52437,42.42952477721471,1.5,100.0,100.0,1,154.874,15.54776973241552,77.80900293304006,54.266391689953366,96,Clear,No
2024-01-14,M.G. Road,Anil Kumble Circle,26253,32.97837235169211,1.5,82.33236923962595,100.0,0,102.506,57.61870663380383,60.68697660582668,79.67095802158713,95,Overcast,Yes
2024-01-14,Hebbal,Hebbal Flyover,21054,43.70913116751928,1.233439966399499,79.12054812674577,100.0,2,92.108,73.30661631564716,63.527969319679904,64.80103087020291,96,Clear,Yes
2024-01-14,Hebbal,Ballari Road,8621,28.56376895613639,1.1403494458004535,29.008854070217048,47.237744313053746,0,67.242,16.99623330523568,87.26890696501992,97.77545510896584,186,Clear,Yes
2024-01-14,Yeshwanthpur,Tumkur Road,18423,47.793265336694986,1.2183111449558244,65.73452598826312,87.60076406200827,0,86.846,66.70667530578267,99.30118332106017,84.90705917776575,94,Clear,No
2024-01-15,Indiranagar,100 Feet Road,29402,39.48289269995423,1.5,100.0,100.0,2,108.804,34.90612069106368,77.41308939236994,68.23305009419144,97,Rain,No
2024-01-15,Indiranagar,CMH Road,20464,47.69098064658713,1.0600561908357573,60.1406507475335,99.00988280765652,1,90.928,54.88128617646629,90.55007907840987,78.2732517082538,100,Clear,No
2024-01-15,Whitefield,ITPL Main Road,24133,35.836975449074274,1.0245737322990454,79.9664783059569,100.0,2,98.26599999999999,16.409068367071413,85.05657884724872,57.723754183873076,96,Rain,No
2024-01-15,Koramangala,Sony World Junction,58205,41.667332199452716,1.5,100.0,100.0,3,166.41,35.18870184317726,92.55307823690984,53.54197486376264,107,Clear,Yes
2024-01-15,Koramangala,Sarjapur Road,30452,50.761137069153705,1.5,98.2174673736728,100.0,0,110.904,79.6931845751829,63.05997754777758,91.16474124313562,98,Clear,No
2024-01-15,M.G. Road,Trinity Circle,49330,26.796694842169252,1.5,100.0,100.0,0,148.66,72.59407943664377,81.77630283126324,54.73349737842267,91,Clear,Yes
2024-01-15,M.G. Road,Anil Kumble Circle,26030,34.781634577597764,1.5,89.6597904662255,100.0,2,102.06,65.83763716103883,87.83388117150119,53.999429858258594,95,Clear,No
2024-01-15,Jayanagar,Jayanagar 4th Block,15363,31.21140460094579,1.262409975159946,53.02810666093497,76.15366966309087,2,80.726,54.64162513961567,88.50457614422172,71.91985277024598,79,Overcast,No
2024-01-15,Jayanagar,South End Circle,28407,48.820519481264405,1.5,91.67884172544817,100.0,0,106.814,34.51881787524725,89.00174118793609,82.76961107637075,115,Fog,No
2024-01-15,Yeshwanthpur,Yeshwanthpur Circle,27024,40.011686540873676,1.5,81.02980640292981,100.0,3,104.048,62.98307208092106,88.13572397614209,76.37178834724881,95,Fog,No
2024-01-16,Indiranagar,100 Feet Road,25646,20.0,1.5,83.941763768411,100.0,2,101.292,69.15159413827327,84.7086458624607,92.67673912309871,113,Overcast,No
2024-01-16,Indiranagar,CMH Road,32912,31.3267960481234,1.5,100.0,100.0,4,115.824,38.17977034648813,84.52275778340814,56.733569696577554,100,Clear,Yes
2024-01-16,Whitefield,Marathahalli Bridge,34524,52.190206700863044,1.5,100.0,100.0,2,119.048,33.115321263642016,79.33701973419944,82.01847982724438,99,Clear,Yes
2024-01-16,Whitefield,ITPL Main Road,16503,31.60443887303959,1.2051450481242076,62.09243493379792,78.12855805509452,2,83.006,69.50490781903531,82.95141230715093,88.87877748276316,81,Clear,No
2024-01-16,Koramangala,Sony World Junction,29489,35.167632486525086,1.5,100.0,100.0,1,108.97800000000001,31.70472149938155,86.55993949811622,81.13231455616683,103,Fog,No
2024-01-16,Koramangala,Sarjapur Road,44768,20.0,1.5,100.0,100.0,3,139.536,73.71897237212096,79.49245613151948,75.60363929534535,91,Windy,No
2024-01-16,M.G. Road,Trinity Circle,26035,32.75477083893394,1.5,87.20182602158744,100.0,0,102.07,54.036676962995685,88.28231300293605,50.482277438456116,95,Windy,No
2024-01-16,Jayanagar,Jayanagar 4th Block,8302,26.417072363465884,1.2024333130078468,22.868624061515042,40.89388702023939,0,66.604,20.577893267504408,88.70867566315783,66.57452476455899,192,Overcast,No
2024-01-16,Hebbal,Ballari Road,15818,53.86425992946427,1.2375604830742954,53.58725632467528,83.85258625628329,0,81.636,51.65495689810201,80.98137048927512,58.53140325819089,113,Rain,No
2024-01-17,Indiranagar,100 Feet Road,47410,23.511815991984435,1.5,100.0,100.0,3,144.82,56.125311061978124,97.88953987496102,55.01875781803667,93,Overcast,No
2024-01-17,Indiranagar,CMH Road,25438,27.526138548316858,1.5,92.66748141948943,100.0,2,100.876,22.224177311052394,84.82014928706704,54.18872526712682,103,Overcast,No
2024-01-17,Koramangala,Sony World Junction,30813,23.82191707499875,1.5,95.8626059953293,100.0,0,111.626,14.287394722714811,99.8908609096854,69.80641889360788,100,Clear,No
2024-01-17,Koramangala,Sarjapur Road,44738,20.0,1.5,100.0,100.0,6,139.476,26.798140262113726,61.04495552361257,71.04080334217056,110,Clear,No
2024-01-17,Electronic City,Silk Board Junction,5151,46.19164715662317,1.0047388053098367,21.978553362203503,25.33816623162014,0,60.302,51.79737374767906,60.529544125794004,66.32199058190261,185,Clear,No
2024-01-17,M.G. Road,Trinity Circle,48952,35.109001168164035,1.5,100.0,100.0,1,147.904,30.54293475518871,84.34010476015972,98.59398586632018,90,Windy,No
2024-01-17,M.G. Road,Anil Kumble Circle,46765,45.517289062036156,1.5,100.0,100.0,1,143.53,14.886888041450085,81.57842523991958,63.13610399540712,121,Windy,No
2024-01-17,Jayanagar,Jayanagar 4th Block,30467,20.0,1.5,100.0,100.0,2,110.934,35.01799055186984,87.03735372019207,92.29054761135907,112,Clear,No
2024-01-17,Hebbal,Hebbal Flyover,45359,23.691937930693733,1.5,100.0,100.0,0,140.71800000000002,30.509373026943443,88.26766039403043,70.52932692456619,102,Clear,Yes
2024-01-17,Yeshwanthpur,Yeshwanthpur Circle,19438,37.771568857509365,1.0028468304335885,71.91979786550812,100.0,1,88.876,21.42866157992679,70.4428650929604,69.1631800807054,107,Clear,No
2024-01-18,Indiranagar,100 Feet Road,39865,48.44574736857105,1.5,100.0,100.0,2,129.73000000000002,24.01015970778847,87.19842079458128,50.9710903610918,94,Fog,No
2024-01-18,Indiranagar,CMH Road,38786,39.49112944185539,1.5,100.0,100.0,1,127.572,14.940738162830018,70.77426030827847,74.55450961559615,105,Fog,No
2024-01-18,Whitefield,ITPL Main Road,27335,20.0,1.5,89.24960598273323,100.0,1,104.67,23.644274461441764,65.79040506894894,57.94005768036787,103,Overcast,No
2024-01-18,Koramangala,Sony World Junction,44227,31.80956720034553,1.5,100.0,100.0,2,138.454,63.14617554849168,63.84990154533936,63.4445548229281,102,Fog,No
2024-01-18,Koramangala,Sarjapur Road,15990,39.79855935420893,1.2950156300081315,53.566316273966805,79.4648040809956,0,81.98,24.904585814959084,73.64141405975884,59.64878517916205,81,Clear,Yes
2024-01-18,Electronic City,Silk Board Junction,18415,25.48607615069941,1.1701259894088445,53.35709758820235,94.52338844596869,0,86.83,28.117873203934572,90.80265569860433,69.12029912975461,94,Clear,No
2024-01-18,M.G. Road,Trinity Circle,27462,23.83192441134066,1.5,95.28115599407766,100.0,3,104.924,14.262304362038734,92.88029522087106,82.56778494922958,104,Clear,No
2024-01-18,M.G. Road,Anil Kumble Circle,50933,32.82317677640708,1.5,100.0,100.0,4,151.86599999999999,30.560942467203333,92.11968067157761,93.90963919238594,101,Clear,No
2024-01-18,Jayanagar,South End Circle,24866,38.007068509670226,1.168401422484339,81.93366179847281,100.0,1,99.732,21.304661547031728,81.21332830205375,59.61663392116037,114,Clear,No
2024-01-18,Hebbal,Ballari Road,31821,51.92828906324635,1.5,100.0,100.0,1,113.642,77.89435976992732,84.60673561888142,86.73938853343621,94,Clear,No
2024-01-18,Yeshwanthpur,Tumkur Road,11932,45.86916669279326,1.2337984567919387,35.087193181678515,61.07091714504304,0,73.864,21.430078632164538,81.10231433141249,84.7503039431456,203,Clear,No
2024-01-19,Indiranagar,CMH Road,29805,29.70483431867199,1.5,99.24831086537255,100.0,2,109.61,49.277540673006385,91.2367609399653,90.98233437604935,89,Fog,No
2024-01-19,Whitefield,Marathahalli Bridge,8018,43.91924621966174,1.1445010970452714,22.3326299702142,36.232888462312125,1,66.036,56.31493947986521,61.554337768562426,82.88584700282351,206,Clear,Yes
2024-01-19,Koramangala,Sony World Junction,31729,45.398820926563914,1.5,100.0,100.0,2,113.458,23.841061023299012,66.3607278609262,69.25921992038953,115,Clear,No
2024-01-19,Koramangala,Sarjapur Road,45390,33.578408943573294,1.5,100.0,100.0,1,140.78,57.18580853470489,95.53037073728181,89.511825249265,94,Clear,Yes
2024-01-19,Electronic City,Hosur Road,10267,48.806050850596336,1.2303023892369473,24.248788057785646,53.650773583732835,0,70.53399999999999,49.83636613380904,73.87684627646746,76.70638065683764,186,Overcast,No
2024-01-19,M.G. Road,Trinity Circle,37172,21.577957260112825,1.5,100.0,100.0,1,124.344,53.60969583839162,91.58460749171152,92.08997604821253,103,Rain,Yes
2024-01-19,M.G. Road,Anil Kumble Circle,22297,46.67605612176363,1.072442918973903,69.1779418084227,100.0,0,94.594,60.742016548030264,90.06237495965993,50.98271803152007,120,Clear,No
2024-01-19,Jayanagar,Jayanagar 4th Block,19265,39.907486893228175,1.336492648859825,72.22824404908582,96.3772806274006,3,88.53,30.149220217230837,90.50188097164528,86.77679856508166,108,Clear,No
2024-01-19,Jayanagar,South End Circle,18111,50.78120815217641,1.2864337222167945,59.479129061539886,85.57196296342106,0,86.22200000000001,47.76803355436532,63.87921034733757,60.58907412419636,87,Clear,No
2024-01-19,Hebbal,Hebbal Flyover,10399,44.5743101290908,1.1799759905979144,30.120701380081286,56.19556375969775,0,70.798,62.978307442782686,69.88120034537484,85.40240569335936,182,Rain,No
2024-01-19,Yeshwanthpur,Tumkur Road,13285,45.28947085536314,1.2872066173162384,37.08957245719577,63.22410417745199,0,76.57,10.208741410693174,80.97218404802112,98.54040198345557,182,Clear,No
2024-01-20,Indiranagar,CMH Road,40315,39.51111218580412,1.5,100.0,100.0,1,130.63,12.91010952024739,66.17669491459588,82.66853616918321,124,Rain,No
2024-01-20,Whitefield,Marathahalli Bridge,11947,49.8429562911068,1.0632673512226867,38.416269514966075,55.631902235714136,0,73.894,20.106192408405853,89.15358092548725,77.35458419555147,175,Clear,No
2024-01-20,Koramangala,Sony World Junction,52464,40.21705549636101,1.5,100.0,100.0,1,154.928,47.10271577074232,85.51394919593623,52.52122478947054,95,Fog,No
2024-01-20,Koramangala,Sarjapur Road,40490,58.62031571221321,1.5,100.0,100.0,3,130.98000000000002,76.33895022563408,90.56513957865297,56.454861169433116,90,Rain,No
2024-01-20,M.G. Road,Trinity Circle,13696,29.577071385787516,1.1412615768979193,52.649726125476086,71.69117409184287,0,77.392,56.135849591229125,93.21173363375684,95.00140911945897,197,Fog,No
2024-01-20,M.G. Road,Anil Kumble Circle,22994,31.63233010983355,1.2497243291688722,72.78325710149358,100.0,0,95.988,61.191590051701255,61.62900041042253,87.42655181844611,101,Overcast,No
2024-01-20,Hebbal,Hebbal Flyover,10998,41.13673158954068,1.2653070323884317,29.311093867055856,59.78302554340478,0,71.996,51.6336578328686,85.12527228828978,78.38241521016195,203,Windy,No
2024-01-20,Hebbal,Ballari Road,37711,35.7545615937099,1.5,100.0,100.0,0,125.422,51.06993910735451,72.55510573541368,89.86313613003193,109,Clear,No
2024-01-20,Yeshwanthpur,Yeshwanthpur Circle,8678,29.277341213648743,1.125251864843004,25.032779264613886,39.1382559941865,0,67.356,52.70999449220397,87.24550347042577,95.3768358131571,195,Fog,No
2024-01-20,Yeshwanthpur,Tumkur Road,19282,33.74323926770727,1.0980854105957016,67.26120648222278,96.32701250051774,1,88.564,27.971848823980825,79.40423223986464,52.83723951210598,107,Rain,No
2024-01-21,Indiranagar,100 Feet Road,32652,39.649262328310186,1.5,100.0,100.0,1,115.304,58.05469857209373,72.16585469308433,90.29411554739073,100,Clear,Yes
2024-01-21,Indiranagar,CMH Road,21690,53.40083725332116,1.0317899078990311,63.55727629468835,100.0,0,93.38,68.20019475211811,81.74284402690964,71.60339711000192,92,Clear,No
2024-01-21,Whitefield,Marathahalli Bridge,24208,49.02170522955661,1.0502625640056613,86.68945538899914,100.0,0,98.416,55.9009409731127,93.22276330388226,74.13809972348423,119,Rain,No
2024-01-21,Whitefield,ITPL Main Road,16237,48.61487010232541,1.2376648477327563,50.53008884633679,79.72275377432321,0,82.47399999999999,20.96737903587502,96.79856482463606,79.11885284485017,107,Clear,No
2024-01-21,Koramangala,Sony World Junction,56184,30.6679365486647,1.5,100.0,100.0,1,162.368,53.21190309590497,63.76725436356739,73.60170456563,105,Fog,No
2024-01-21,Electronic City,Hosur Road,12381,42.837214111177005,1.3164575232698537,34.822450615639916,63.536768861950094,2,74.762,19.995784050301708,90.3548238261591,68.7301272146851,179,Clear,No
